level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,bottom,right,label
5,1,47,1,1,2,164,1911,10,28,16,|,1939,174,0.0
5,1,47,1,1,3,175,1917,36,11,16,TANK,1928,211,0.0
5,1,47,1,1,4,216,1917,67,11,69,CAPACITY|,1928,283,0.0
5,1,47,1,1,5,290,1918,49,11,93,WATER,1929,339,0.0
5,1,47,1,1,6,345,1918,84,11,43,DIP/SEFORE,1929,429,0.0
5,1,47,1,1,7,434,1918,31,11,76,DIPS|,1929,465,0.0
5,1,47,1,1,8,484,1918,56,12,94,BEFORE,1930,540,0.0
5,1,47,1,1,9,546,1918,49,12,94,INVENT,1930,595,0.0
5,1,47,1,1,10,605,1911,10,28,81,|,1939,615,0.0
5,1,47,1,1,11,620,1919,45,11,90,AFTER,1930,665,0.0
5,1,47,1,1,12,671,1919,30,11,60,DIPS),1930,701,0.0
5,1,47,1,1,13,713,1919,51,11,83,ENDING,1930,764,0.0
5,1,47,1,1,14,771,1920,49,10,95,INVENT,1930,820,0.0
5,1,47,1,1,15,864,1920,68,11,96,PRODUCT,1931,932,0.0
5,1,47,1,1,16,1072,1920,50,11,92,WATER,1931,1122,0.0
5,1,47,1,1,17,1127,1920,26,22,10,Di?),1942,1153,0.0
5,1,47,1,1,18,1159,1920,55,12,94,BEFORE,1932,1214,0.0
5,1,47,1,1,19,1220,1920,31,12,55,DIPS,1932,1251,0.0
5,1,47,1,1,20,1260,1913,9,33,95,|,1946,1269,0.0
5,1,47,1,1,21,1276,1920,56,12,48,BEFORE,1932,1332,0.0
5,1,47,1,1,22,1337,1921,50,11,32,INVENT,1932,1387,0.0
5,1,47,1,1,23,1392,1913,6,33,96,|,1946,1398,0.0
5,1,47,1,1,24,1403,1921,45,11,87,AFTER,1932,1448,0.0
5,1,47,1,1,25,1454,1921,30,11,69,DIPS),1932,1484,0.0
5,1,47,1,1,26,1498,1921,52,11,94,ENDING,1932,1550,0.0
5,1,47,1,1,27,1556,1922,50,10,96,INVENT,1932,1606,0.0
4,1,47,1,2,0,84,1934,1510,19,-1,,1953,1594,0.0
5,1,47,1,2,1,84,1934,61,10,87,PRODUIT,1944,145,0.0
5,1,47,1,2,2,164,1926,7,28,55,|,1954,171,0.0
5,1,47,1,2,3,178,1934,95,11,48,CONTENANCE,1945,273,0.0
5,1,47,1,2,4,283,1926,10,28,94,|,1954,293,0.0
5,1,47,1,2,5,294,1934,67,12,93,MEASURE,1946,361,0.0
5,1,47,1,2,6,369,1926,5,28,88,|,1954,374,0.0
5,1,47,1,2,7,384,1935,46,11,38,AVANT,1946,430,0.0
5,1,47,1,2,8,435,1935,15,11,38,LE,1946,450,0.0
5,1,47,1,2,9,498,1936,82,10,92,INVENTAIRE,1946,580,0.0
5,1,47,1,2,10,626,1936,66,11,86,APRESLE,1947,692,0.0
5,1,47,1,2,11,699,1928,14,28,41,|,1956,713,0.0
5,1,47,1,2,12,727,1936,81,11,65,INVENTAIRE,1947,808,0.0
5,1,47,1,2,13,867,1936,61,11,85,PRODUIT,1947,928,0.0
5,1,47,1,2,14,944,1929,10,28,77,|,1957,954,0.0
5,1,47,1,2,15,958,1936,96,12,77,CONTENANCE,1948,1054,0.0
5,1,47,1,2,16,1063,1929,10,28,64,|,1957,1073,0.0
5,1,47,1,2,17,1075,1937,67,11,64,MEASURE,1948,1142,0.0
5,1,47,1,2,18,1151,1944,2,9,78,|,1953,1153,0.0
5,1,47,1,2,19,1170,1938,46,10,61,AVANT,1948,1216,0.0
5,1,47,1,2,20,1221,1938,15,10,61,LE,1948,1236,0.0
5,1,47,1,2,21,1290,1938,82,11,88,INVENTAIRE,1949,1372,0.0
5,1,47,1,2,22,1391,1930,10,28,84,|,1958,1401,0.0
5,1,47,1,2,23,1409,1938,66,11,78,APRESLE,1949,1475,0.0
5,1,47,1,2,24,1482,1930,10,28,20,|,1958,1492,0.0
5,1,47,1,2,25,1512,1938,82,11,20, INVENTAIRE,1949,1594,0.0
4,1,47,1,3,0,125,1944,1446,31,-1,,1975,1571,0.0
5,1,47,1,3,1,125,1966,35,1,0,___,1967,160,0.0
5,1,47,1,3,2,169,1944,24,24,0,[OU,1968,193,0.0
5,1,47,1,3,3,197,1950,82,17,47,RESeRviOR,1967,279,0.0
5,1,47,1,3,4,382,1952,74,11,43,JAUGEAGE,1963,456,0.0
5,1,47,1,3,5,503,1952,75,11,59,SAUGEAGE,1963,578,0.0
5,1,47,1,3,6,612,1954,3,17,37,|,1971,615,0.0
5,1,47,1,3,7,620,1952,74,17,33,VAUGEAGE,1969,694,0.0
5,1,47,1,3,8,956,1954,18,10,73,DU,1964,974,0.0
5,1,47,1,3,9,980,1954,79,10,73,RESERVIOR,1964,1059,0.0
5,1,47,1,3,10,1065,1946,11,29,58,|,1975,1076,0.0
5,1,47,1,3,11,1086,1954,38,17,37,_DEAU,1971,1124,0.0
5,1,47,1,3,12,1167,1946,75,29,90,JAUGEAGE,1975,1242,0.0
5,1,47,1,3,13,1295,1954,75,11,91,JAUGEAGE,1965,1370,0.0
5,1,47,1,3,14,1386,1946,15,28,67,|,1974,1401,0.0
5,1,47,1,3,15,1403,1954,75,11,48,JAUGEAGE,1965,1478,0.0
5,1,47,1,3,16,1525,1955,46,16,32,APRES,1971,1571,0.0
2,1,48,0,0,0,1120,1965,469,8,-1,,1973,1589,0.0
3,1,48,1,0,0,1120,1965,469,8,-1,,1973,1589,0.0
4,1,48,1,1,0,1120,1965,469,8,-1,,1973,1589,0.0
5,1,48,1,1,1,1120,1965,469,8,95, ,1973,1589,0.0
2,1,49,0,0,0,296,1965,621,6,-1,,1971,917,0.0
3,1,49,1,0,0,296,1965,621,6,-1,,1971,917,0.0
4,1,49,1,1,0,296,1965,621,6,-1,,1971,917,0.0
5,1,49,1,1,1,296,1965,621,6,95, ,1971,917,0.0
2,1,50,0,0,0,1023,2028,519,7,-1,,2035,1542,0.0
3,1,50,1,0,0,1023,2028,519,7,-1,,2035,1542,0.0
4,1,50,1,1,0,1023,2028,519,7,-1,,2035,1542,0.0
5,1,50,1,1,1,1023,2028,519,7,95, ,2035,1542,0.0
2,1,51,0,0,0,68,2025,327,6,-1,,2031,395,0.0
3,1,51,1,0,0,68,2025,327,6,-1,,2031,395,0.0
4,1,51,1,1,0,68,2025,327,6,-1,,2031,395,0.0
5,1,51,1,1,1,68,2025,327,6,95, ,2031,395,0.0
2,1,52,0,0,0,203,2085,1257,12,-1,,2097,1460,0.0
3,1,52,1,0,0,203,2085,1257,12,-1,,2097,1460,0.0
4,1,52,1,1,0,203,2085,1257,12,-1,,2097,1460,0.0
5,1,52,1,1,1,203,2085,1257,12,95, ,2097,1460,0.0
2,1,53,0,0,0,479,2086,981,11,-1,,2097,1460,0.0
3,1,53,1,0,0,479,2086,981,11,-1,,2097,1460,0.0
4,1,53,1,1,0,479,2086,981,11,-1,,2097,1460,0.0
5,1,53,1,1,1,479,2086,981,11,95, ,2097,1460,0.0
2,1,54,0,0,0,368,1914,3,222,-1,,2136,371,0.0
3,1,54,1,0,0,368,1914,3,222,-1,,2136,371,0.0
4,1,54,1,1,0,368,1914,3,222,-1,,2136,371,0.0
5,1,54,1,1,1,368,1914,3,222,95, ,2136,371,0.0
2,1,55,0,0,0,1395,1859,4,288,-1,,2147,1399,0.0
3,1,55,1,0,0,1395,1859,4,288,-1,,2147,1399,0.0
4,1,55,1,1,0,1395,1859,4,288,-1,,2147,1399,0.0
5,1,55,1,1,1,1395,1859,4,288,95, ,2147,1399,0.0
2,1,56,0,0,0,1393,1889,8,258,-1,,2147,1401,0.0
3,1,56,1,0,0,1393,1889,8,258,-1,,2147,1401,0.0
4,1,56,1,1,0,1393,1889,8,258,-1,,2147,1401,0.0
5,1,56,1,1,1,1393,1889,8,258,95, ,2147,1401,0.0
2,1,57,0,0,0,1066,1913,4,238,-1,,2151,1070,0.0
3,1,57,1,0,0,1066,1913,4,238,-1,,2151,1070,0.0
4,1,57,1,1,0,1066,1913,4,238,-1,,2151,1070,0.0
5,1,57,1,1,1,1066,1913,4,238,95, ,2151,1070,0.0
2,1,58,0,0,0,701,1912,3,239,-1,,2151,704,0.0
3,1,58,1,0,0,701,1912,3,239,-1,,2151,704,0.0
4,1,58,1,1,0,701,1912,3,239,-1,,2151,704,0.0
5,1,58,1,1,1,701,1912,3,239,95, ,2151,704,0.0
2,1,59,0,0,0,1261,1917,3,235,-1,,2152,1264,0.0
3,1,59,1,0,0,1261,1917,3,235,-1,,2152,1264,0.0
4,1,59,1,1,0,1261,1917,3,235,-1,,2152,1264,0.0
5,1,59,1,1,1,1261,1917,3,235,95,,2152,1264,0.0
1,1,0,0,0,0,0,0,1700,2200,-1,,2200,1700,0.0
2,1,1,0,0,0,904,89,612,23,-1,,112,1516,0.0
3,1,1,1,0,0,904,89,612,23,-1,,112,1516,0.0
4,1,1,1,1,0,904,89,612,23,-1,,112,1516,0.0
5,1,1,1,1,1,904,89,116,22,96,VEHICLE,111,1020,0.0
5,1,1,1,1,2,1032,89,120,23,95,LOADING,112,1152,0.0
5,1,1,1,1,3,1165,90,113,22,93,REPORT,112,1278,0.0
5,1,1,1,1,4,1287,102,7,2,92,-,104,1294,0.0
5,1,1,1,1,5,1306,90,54,22,48,BILL,112,1360,0.0
5,1,1,1,1,6,1369,90,36,22,93,OF,112,1405,0.0
5,1,1,1,1,7,1416,90,100,22,91,LADING,112,1516,0.0
2,1,2,0,0,0,1154,142,468,3,-1,,145,1622,0.0
3,1,2,1,0,0,1154,142,468,3,-1,,145,1622,0.0
4,1,2,1,1,0,1154,142,468,3,-1,,145,1622,0.0
5,1,2,1,1,1,1154,142,468,3,95, ,145,1622,0.0
2,1,3,0,0,0,68,234,359,3,-1,,237,427,0.0
3,1,3,1,0,0,68,234,359,3,-1,,237,427,0.0
4,1,3,1,1,0,68,234,359,3,-1,,237,427,0.0
5,1,3,1,1,1,68,234,359,3,95, ,237,427,0.0
2,1,4,0,0,0,815,238,630,2,-1,,240,1445,0.0
3,1,4,1,0,0,815,238,630,2,-1,,240,1445,0.0
4,1,4,1,1,0,815,238,630,2,-1,,240,1445,0.0
5,1,4,1,1,1,815,238,630,2,95, ,240,1445,0.0
2,1,5,0,0,0,56,117,1565,296,-1,,413,1621,0.0
3,1,5,1,0,0,96,117,1525,27,-1,,144,1621,0.0
4,1,5,1,1,0,96,117,1525,27,-1,,144,1621,0.0
5,1,5,1,1,1,96,121,119,21,31,page:,142,215,0.0
5,1,5,1,1,2,240,120,12,18,94,1,138,252,0.0
5,1,5,1,1,3,440,121,77,23,26,530,144,517,0.0
5,1,5,1,1,4,715,142,61,2,20,_____,144,776,0.0
5,1,5,1,1,5,809,117,129,26,96,RAPPORT,143,938,0.0
5,1,5,1,1,6,950,118,34,26,93,DE,144,984,0.0
5,1,5,1,1,7,995,118,626,26,91,CHARGEMENT,144,1621,0.0
5,1,5,1,1,8,1194,103,16,45,89,-,148,1210,0.0
5,1,5,1,1,9,1224,103,125,45,91,VEHICULE,148,1349,0.0
5,1,5,1,1,10,1363,103,20,45,91,-,148,1383,0.0
5,1,5,1,1,11,1397,118,224,26,92,CONNAISSEMENT,144,1621,0.0
3,1,5,2,0,0,129,145,536,25,-1,,170,665,0.0
4,1,5,2,1,0,129,145,536,25,-1,,170,665,0.0
5,1,5,2,1,1,129,148,110,15,95,DOCUMENT,163,239,0.0
5,1,5,2,1,2,246,149,81,15,82,NUMBER,164,327,0.0
5,1,5,2,1,3,356,149,61,18,82,6409,167,417,0.0
5,1,5,2,1,4,529,145,136,25,54,DATE,170,665,0.0
5,1,5,2,1,5,573,141,4,39,33,B,180,577,0.0
5,1,5,2,1,6,583,145,82,25,45,EXPEDITION,170,665,0.0
3,1,5,3,0,0,57,157,1564,83,-1,,240,1621,0.0
4,1,5,3,1,0,57,157,1547,57,-1,,214,1604,0.0
5,1,5,3,1,1,57,157,94,24,0,ge,181,151,0.0
5,1,5,3,1,2,159,167,144,14,0,bUEQCUMENT,181,303,0.0
5,1,5,3,1,3,515,166,138,48,24,mm/dd/yy,214,653,0.0
5,1,5,3,1,4,793,181,29,20,96,24,201,822,0.0
5,1,5,3,1,5,833,180,77,22,96,HOUR,202,910,0.0
5,1,5,3,1,6,921,181,117,21,84,NUMBER,202,1038,0.0
5,1,5,3,1,7,1060,179,206,20,53,_(613)996-6666,199,1266,0.0
5,1,5,3,1,8,1304,193,7,2,58,-,195,1311,0.0
5,1,5,3,1,9,1322,181,120,22,95,NUMERO,203,1442,0.0
5,1,5,3,1,10,1452,182,29,20,95,24,202,1481,0.0
5,1,5,3,1,11,1492,181,112,22,95,HEURES,203,1604,0.0
4,1,5,3,2,0,141,207,1480,33,-1,,240,1621,0.0
5,1,5,3,2,1,141,207,110,19,94,0362440,226,251,1.0
5,1,5,3,2,2,273,208,94,19,69,10/006,227,367,0.0
5,1,5,3,2,3,438,216,45,22,26,"==,",238,483,0.0
5,1,5,3,2,4,522,208,128,20,29,10/07/24,228,650,2.0
5,1,5,3,2,5,747,217,5,22,96,|,239,752,0.0
5,1,5,3,2,6,1042,211,344,29,43,COLLECT-FRAISVIRES,240,1386,0.0
5,1,5,3,2,7,1599,239,22,1,2,a,240,1621,0.0
3,1,5,4,0,0,56,235,1554,149,-1,,384,1610,0.0
4,1,5,4,1,0,56,235,1551,29,-1,,264,1607,0.0
5,1,5,4,1,1,56,235,3,2,92,|,237,59,0.0
5,1,5,4,1,2,70,239,397,15,84,CONSIGNEE/CUSTOMER,254,467,0.0
5,1,5,4,1,3,270,228,10,35,86,-,263,280,0.0
5,1,5,4,1,4,288,239,179,15,51,DESTINATAIRE/CLIENT,254,467,0.0
5,1,5,4,1,5,681,230,67,37,6,[OCATION,267,748,0.0
5,1,5,4,1,6,757,230,56,37,86,NUMBER,267,813,0.0
5,1,5,4,1,7,834,252,1,11,53,|,263,835,0.0
5,1,5,4,1,8,856,241,222,14,90,GONSIGNOR,255,1078,0.0
5,1,5,4,1,9,960,230,10,37,92,-,267,970,0.0
5,1,5,4,1,10,979,241,99,14,93,EXPEDITEUR,255,1078,0.0
5,1,5,4,1,11,1444,238,163,26,29,haa,264,1607,0.0
5,1,5,4,1,12,1527,234,33,36,0,ice,270,1560,0.0
5,1,5,4,1,13,1563,238,44,26,0,st,264,1607,0.0
4,1,5,4,2,0,140,271,1443,19,-1,,290,1583,0.0
5,1,5,4,2,1,140,271,80,17,92,PETRO,288,220,0.0
5,1,5,4,2,2,238,271,99,17,96,CANADA,288,337,0.0
5,1,5,4,2,3,354,271,163,18,96,LUBRICANTS,289,517,0.0
5,1,5,4,2,4,538,271,46,18,96,INC,289,584,0.0
5,1,5,4,2,5,673,271,160,19,92,0005064508,290,833,0.0
5,1,5,4,2,6,854,272,97,18,92,|SUNCOR,290,951,0.0
5,1,5,4,2,7,970,272,98,18,96,ENERGY,290,1068,0.0
5,1,5,4,2,8,1085,272,133,18,96,MONTREAL,290,1218,0.0
5,1,5,4,2,9,1472,271,111,19,95,0082041,290,1583,0.0
4,1,5,4,3,0,140,300,1470,22,-1,,322,1610,0.0
5,1,5,4,3,1,140,301,61,18,91,PCLI,319,201,0.0
5,1,5,4,3,2,224,309,11,3,91,-,312,235,0.0
5,1,5,4,3,3,255,301,96,21,95,QUEBEC,322,351,0.0
5,1,5,4,3,4,372,301,44,19,96,302,320,416,0.0
5,1,5,4,3,5,672,301,160,19,90,0009406423,320,832,0.0
5,1,5,4,3,6,854,302,78,18,62,|11675,320,932,0.0
5,1,5,4,3,7,953,307,48,14,96,rue,321,1001,0.0
5,1,5,4,3,8,1020,301,164,20,96,Sherbrooke,321,1184,0.0
5,1,5,4,3,9,1204,304,46,17,96,est,321,1250,0.0
5,1,5,4,3,10,1488,300,17,2,0,OS,302,1505,0.0
4,1,5,4,4,0,140,331,1342,25,-1,,356,1482,0.0
5,1,5,4,4,1,140,331,45,19,96,385,350,185,0.0
5,1,5,4,4,2,206,333,147,17,96,SOUTHDOWN,350,353,0.0
5,1,5,4,4,3,370,333,65,18,96,ROAD,351,435,0.0
5,1,5,4,4,4,851,333,143,21,95,"Montreal,",354,994,0.0
5,1,5,4,4,5,1020,335,30,21,90,QC,356,1050,0.0
5,1,5,4,4,6,1069,334,49,18,79,H1B,352,1118,0.0
5,1,5,4,4,7,1138,333,44,19,32,1c3,352,1182,0.0
5,1,5,4,4,8,1276,334,68,21,61,(613),355,1344,0.0
5,1,5,4,4,9,1357,334,125,18,69,996-6666,352,1482,0.0
4,1,5,4,5,0,138,363,377,21,-1,,384,515,0.0
5,1,5,4,5,1,138,363,191,21,96,"MISSISSAUGA,",384,329,0.0
5,1,5,4,5,2,354,363,32,18,91,ON,381,386,0.0
5,1,5,4,5,3,404,363,48,19,88,L5J,382,452,0.0
5,1,5,4,5,4,471,363,44,19,83,2Y3,382,515,0.0
3,1,5,5,0,0,852,393,248,20,-1,,413,1100,0.0
4,1,5,5,1,0,852,393,248,20,-1,,413,1100,0.0
5,1,5,5,1,1,852,393,115,19,96,Yannick,412,967,0.0
5,1,5,5,1,2,984,393,116,20,95,Mercier,413,1100,0.0
2,1,6,0,0,0,845,237,3,172,-1,,409,848,0.0
3,1,6,1,0,0,845,237,3,172,-1,,409,848,0.0
4,1,6,1,1,0,845,237,3,172,-1,,409,848,0.0
5,1,6,1,1,1,845,237,3,172,95, ,409,848,0.0
2,1,7,0,0,0,232,479,615,5,-1,,484,847,0.0
3,1,7,1,0,0,232,479,615,5,-1,,484,847,0.0
4,1,7,1,1,0,232,479,615,5,-1,,484,847,0.0
5,1,7,1,1,1,232,479,615,5,95, ,484,847,0.0
2,1,8,0,0,0,786,522,494,3,-1,,525,1280,0.0
3,1,8,1,0,0,786,522,494,3,-1,,525,1280,0.0
4,1,8,1,1,0,786,522,494,3,-1,,525,1280,0.0
5,1,8,1,1,1,786,522,494,3,95, ,525,1280,0.0
2,1,9,0,0,0,56,344,1,309,-1,,653,57,0.0
3,1,9,1,0,0,56,344,1,309,-1,,653,57,0.0
4,1,9,1,1,0,56,344,1,309,-1,,653,57,0.0
5,1,9,1,1,1,56,344,1,309,95, ,653,57,0.0
2,1,10,0,0,0,706,482,2,194,-1,,676,708,0.0
3,1,10,1,0,0,706,482,2,194,-1,,676,708,0.0
4,1,10,1,1,0,706,482,2,194,-1,,676,708,0.0
5,1,10,1,1,1,706,482,2,194,95, ,676,708,0.0
2,1,11,0,0,0,672,674,362,3,-1,,677,1034,0.0
3,1,11,1,0,0,672,674,362,3,-1,,677,1034,0.0
4,1,11,1,1,0,672,674,362,3,-1,,677,1034,0.0
5,1,11,1,1,1,672,674,362,3,95, ,677,1034,0.0
2,1,12,0,0,0,1429,676,56,2,-1,,678,1485,0.0
3,1,12,1,0,0,1429,676,56,2,-1,,678,1485,0.0
4,1,12,1,1,0,1429,676,56,2,-1,,678,1485,0.0
5,1,12,1,1,1,1429,676,56,2,95, ,678,1485,0.0
2,1,13,0,0,0,56,413,1565,320,-1,,733,1621,0.0
3,1,13,1,0,0,56,413,1565,310,-1,,723,1621,0.0
4,1,13,1,1,0,272,413,575,17,-1,,430,847,0.0
5,1,13,1,1,1,272,415,61,12,89,RELEASE,427,333,0.0
5,1,13,1,1,2,338,409,52,27,77,(C-of-A),436,390,0.0
5,1,13,1,1,3,396,413,54,15,96,NUMBER,428,450,0.0
5,1,13,1,1,4,562,417,78,11,96,CUSTOMER,428,640,0.0
5,1,13,1,1,5,645,417,76,11,96,PURCHASE,428,721,0.0
5,1,13,1,1,6,725,417,49,11,94,ORDER,428,774,0.0
5,1,13,1,1,7,780,417,59,11,94,NUMBER,428,839,0.0
5,1,13,1,1,8,845,413,2,3,95,|,416,847,0.0
4,1,13,1,2,0,612,431,190,11,-1,,442,802,0.0
5,1,13,1,2,1,612,431,16,11,78,No,442,628,0.0
5,1,13,1,2,2,633,431,18,11,65,OF,442,651,0.0
5,1,13,1,2,3,657,431,67,11,96,DEMANDE,442,724,0.0
5,1,13,1,2,4,730,431,18,11,77,DU,442,748,0.0
5,1,13,1,2,5,753,431,49,11,96,CLIENT,442,802,0.0
4,1,13,1,3,0,69,480,368,23,-1,,503,437,0.0
5,1,13,1,3,1,69,490,73,13,91,CARRIER,503,142,0.0
5,1,13,1,3,2,148,497,5,2,91,-,499,153,0.0
5,1,13,1,3,3,158,480,136,23,89,TRANSPORTEUR,503,294,0.0
5,1,13,1,3,4,376,481,12,1,0,a,482,388,0.0
4,1,13,1,4,0,138,514,1371,29,-1,,543,1509,0.0
5,1,13,1,4,1,138,514,48,17,96,GEO,531,186,0.0
5,1,13,1,4,2,204,515,17,16,94,A,531,221,0.0
5,1,13,1,4,3,237,515,65,16,94,HALL,531,302,0.0
5,1,13,1,4,4,571,514,111,18,66,9201535,532,682,0.0
5,1,13,1,4,5,700,510,14,42,44,|,552,714,0.0
5,1,13,1,4,6,728,523,145,20,0,VehicleNUWAER,543,873,0.0
5,1,13,1,4,7,916,530,70,13,64,LICENSE,543,986,0.0
5,1,13,1,4,8,992,530,70,13,96,NUMBER,543,1062,0.0
5,1,13,1,4,9,1125,530,79,13,94,ADDRESS,543,1204,0.0
5,1,13,1,4,10,1210,530,22,13,96,OF,543,1232,0.0
5,1,13,1,4,11,1242,519,49,34,96,METER,553,1291,0.0
5,1,13,1,4,12,1302,523,32,20,93,AND,543,1334,0.0
5,1,13,1,4,13,1340,523,71,20,95,TRADER,543,1411,0.0
5,1,13,1,4,14,1504,524,5,1,0,-,525,1509,0.0
4,1,13,1,5,0,140,542,1332,23,-1,,565,1472,0.0
5,1,13,1,5,1,140,542,61,19,92,8800,561,201,0.0
5,1,13,1,5,2,223,552,11,2,86,-,554,234,0.0
5,1,13,1,5,3,256,543,29,18,88,6E,561,285,0.0
5,1,13,1,5,4,304,544,147,18,88,CROISSANT,562,451,0.0
5,1,13,1,5,5,731,552,19,12,96,No,564,750,0.0
5,1,13,1,5,6,757,552,21,12,92,DU,564,778,0.0
5,1,13,1,5,7,785,552,81,13,89,VEHICULE,565,866,0.0
5,1,13,1,5,8,916,552,71,13,96,NOMBRE,565,987,0.0
5,1,13,1,5,9,994,552,21,13,90,DE,565,1015,0.0
5,1,13,1,5,10,1022,552,62,13,90,PERMIS,565,1084,0.0
5,1,13,1,5,11,1090,544,11,31,91,|,575,1101,0.0
5,1,13,1,5,12,1111,552,91,13,75,L'ADRESSE,565,1202,0.0
5,1,13,1,5,13,1208,552,22,13,96,DE,565,1230,0.0
5,1,13,1,5,14,1236,552,56,13,96,METRE,565,1292,0.0
5,1,13,1,5,15,1299,552,20,13,95,ET,565,1319,0.0
5,1,13,1,5,16,1325,552,21,13,91,DE,565,1346,0.0
5,1,13,1,5,17,1352,552,120,13,91,COMMERCANT,565,1472,0.0
4,1,13,1,6,0,133,569,1367,33,-1,,602,1500,0.0
5,1,13,1,6,1,133,569,86,33,95,ANJOU,602,219,0.0
5,1,13,1,6,2,587,597,11,1,37,_,598,598,0.0
5,1,13,1,6,3,721,574,62,19,96,1134,593,783,0.0
5,1,13,1,6,4,1104,575,78,18,96,11675,593,1182,0.0
5,1,13,1,6,5,1203,580,47,14,95,rue,594,1250,0.0
5,1,13,1,6,6,1271,575,163,19,96,Sherbrooke,594,1434,0.0
5,1,13,1,6,7,1454,578,46,16,96,est,594,1500,0.0
4,1,13,1,7,0,138,602,1294,33,-1,,635,1432,0.0
5,1,13,1,7,1,138,604,48,18,34,HlJ,622,186,0.0
5,1,13,1,7,2,206,604,45,18,68,1Al,622,251,0.0
5,1,13,1,7,3,470,632,1,3,86,|,635,471,0.0
5,1,13,1,7,4,483,602,31,26,0,Cee,628,514,0.0
5,1,13,1,7,5,527,603,18,25,49,OU,628,545,0.0
5,1,13,1,7,6,554,602,109,26,5,raanseonteun,628,663,0.0
5,1,13,1,7,7,721,605,61,19,96,1069,624,782,0.0
5,1,13,1,7,8,1101,606,143,21,96,"Montreal,",627,1244,0.0
5,1,13,1,7,9,1270,607,30,21,90,QC,628,1300,0.0
5,1,13,1,7,10,1319,606,48,18,90,H1B,624,1367,0.0
5,1,13,1,7,11,1387,606,45,19,25,1C3,625,1432,0.0
4,1,13,1,8,0,144,634,1171,24,-1,,658,1315,0.0
5,1,13,1,8,1,144,634,206,21,91,(514)352-5550,655,350,0.0
5,1,13,1,8,2,1109,637,68,21,75,(613),658,1177,0.0
5,1,13,1,8,3,1190,637,125,19,75,996-6666,656,1315,0.0
4,1,13,1,9,0,56,664,1565,18,-1,,682,1621,0.0
5,1,13,1,9,1,56,664,1,11,65,|,675,57,0.0
5,1,13,1,9,2,144,674,65,1,4,——,675,209,0.0
5,1,13,1,9,3,628,675,5,1,48,=,676,633,0.0
5,1,13,1,9,4,1045,675,10,1,67,=,676,1055,0.0
5,1,13,1,9,5,1172,676,105,6,22,"——,",682,1277,0.0
5,1,13,1,9,6,1376,677,38,1,0,a,678,1414,0.0
5,1,13,1,9,7,1491,676,130,2,5,———,678,1621,0.0
4,1,13,1,10,0,1155,686,93,14,-1,,700,1248,0.0
5,1,13,1,10,1,1155,686,93,14,96,MEASURED,700,1248,0.0
4,1,13,1,11,0,69,684,1521,33,-1,,717,1590,0.0
5,1,13,1,11,1,69,684,13,33,33,Pl,717,82,0.0
5,1,13,1,11,2,153,695,58,12,62,iMETER,707,211,0.0
5,1,13,1,11,3,1312,697,92,13,44,ORRECTED,710,1404,0.0
5,1,13,1,11,4,1412,687,12,33,95,|,720,1424,0.0
5,1,13,1,11,5,1432,698,46,12,95,TEMP,710,1478,0.0
5,1,13,1,11,6,1489,687,12,33,92,|,720,1501,0.0
5,1,13,1,11,7,1520,698,70,13,92,DENSITY,711,1590,0.0
4,1,13,1,12,0,80,694,1230,39,-1,,733,1310,0.0
5,1,13,1,12,1,80,694,120,14,37,ROOUCTIMETE,708,200,0.0
5,1,13,1,12,2,362,709,77,13,96,PRODUCT,722,439,0.0
5,1,13,1,12,3,448,701,107,31,93,DESCRIPTION,732,555,0.0
5,1,13,1,12,4,564,710,6,12,92,-,722,570,0.0
5,1,13,1,12,5,582,701,106,31,96,DESCRIPTION,732,688,0.0
5,1,13,1,12,6,696,710,21,13,91,DU,723,717,0.0
5,1,13,1,12,7,727,701,71,31,95,PRODUIT,732,798,0.0
5,1,13,1,12,8,1169,701,57,32,94,LITRES,733,1226,0.0
5,1,13,1,12,9,1300,697,10,14,6,°,711,1310,0.0
2,1,14,0,0,0,69,718,1520,31,-1,,749,1589,0.0
3,1,14,1,0,0,69,718,1520,31,-1,,749,1589,0.0
4,1,14,1,1,0,69,718,1520,31,-1,,749,1589,0.0
5,1,14,1,1,1,69,718,135,25,92,PROCUIT/METER,743,204,0.0
5,1,14,1,1,2,1155,724,92,13,52,MESUREES,737,1247,0.0
5,1,14,1,1,3,1324,724,62,13,83,TO15C,737,1386,0.0
5,1,14,1,1,4,1413,740,3,9,84,|,749,1416,0.0
5,1,14,1,1,5,1425,724,67,13,84,CELSIUS,737,1492,0.0
5,1,14,1,1,6,1520,724,69,14,91,DENSITE,738,1589,0.0
2,1,15,0,0,0,136,745,1445,64,-1,,809,1581,0.0
3,1,15,1,0,0,136,745,1445,64,-1,,809,1581,0.0
4,1,15,1,1,0,139,745,1442,32,-1,,777,1581,0.0
5,1,15,1,1,1,139,747,111,28,82,103265,775,250,0.0
5,1,15,1,1,2,247,743,14,42,82,|,785,261,0.0
5,1,15,1,1,3,269,757,49,18,95,NOT,775,318,0.0
5,1,15,1,1,4,336,758,147,17,96,REGULATED,775,483,0.0
5,1,15,1,1,5,502,745,81,30,97,UNDER,775,583,0.0
5,1,15,1,1,6,603,758,48,18,95,TDG,776,651,0.0
5,1,15,1,1,7,970,746,94,31,84,0.9636,777,1064,0.0
5,1,15,1,1,8,1170,758,78,19,96,43999,777,1248,0.0
